,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1546,1997,1392,3178,0,-11,3,73,70,1,0.11533362
1547,1997,1392,3757,0,-8,12,75,63,1,0.1240018
1548,1997,9675,3757,0,-5,-13,77,90,0,0.14197208
1549,1997,3966,3791,0,5,12,69,57,1,0.14481795
1550,1997,1689,3830,0,-1,18,80,62,1,0.13541822
1551,1997,4276,3932,0,7,6,75,69,1,0.15137641
1552,1997,10066,3932,0,-1,-13,60,73,0,0.16550416
1553,1997,1460,3966,0,3,-1,66,67,0,0.16987243
1554,1997,3791,3966,0,-5,-12,57,69,0,0.17312235
1555,1997,9414,3966,0,4,1,74,73,1,0.17267
1556,1997,4161,4036,0,15,14,78,64,1,0.19253755
1557,1997,300,4161,0,-3,3,85,82,1,0.1446567
1558,1997,4036,4161,0,-15,-14,64,78,0,0.13023831
1559,1997,7213,4161,0,-7,-14,61,75,0,0.113450825
1560,1997,300,4276,0,-3,5,84,79,1,0.16632566
1561,1997,3932,4276,0,-7,-6,69,75,0,0.12318295
1562,1997,5292,4276,0,0,-9,69,78,0,0.14745656
1563,1997,5525,4276,0,-15,-38,54,92,0,0.12455185
1564,1997,8451,4276,0,-3,-15,68,83,0,0.12493951
1565,1997,9777,4276,0,-1,-13,59,72,0,0.13452438
1566,1997,10032,4526,0,9,10,101,91,1,0.15190698
1567,1997,4987,4608,0,-5,-8,57,65,0,0.17503661
1568,1997,6092,4608,0,3,-1,63,64,0,0.1605616
1569,1997,6293,4608,0,5,23,97,74,1,0.19228365
1570,1997,8894,4608,0,-4,-15,63,78,0,0.124546334
1571,1997,7179,4885,0,-3,22,81,59,1,0.13158499
1572,1997,1621,4953,0,-7,9,75,66,1,0.18822572
1573,1997,4608,4987,0,5,8,65,57,1,0.11180419
1574,1997,1528,5190,0,9,12,68,56,1,0.17427693
1575,1997,1528,5292,0,-3,-6,84,90,0,0.17527562
1576,1997,4276,5292,0,0,9,78,69,1,0.1414376
1577,1997,8758,5292,0,-8,-19,57,76,0,0.14387573
1578,1997,8962,5292,0,-15,-32,46,78,0,0.14448582
1579,1997,9414,5292,0,-1,-8,72,80,0,0.1777538
1580,1997,8758,5326,0,-1,22,62,40,1,0.12930897
1581,1997,4276,5525,0,15,38,92,54,1,0.1508159
1582,1997,2352,5761,0,13,3,71,68,1,0.14398225
1583,1997,9777,5862,0,13,14,75,61,1,0.13496213
1584,1997,4608,6092,0,-3,1,64,63,1,0.11773096
1585,1997,6744,6092,0,-11,-4,55,59,0,0.15484495
1586,1997,300,6293,0,-3,8,66,58,1,0.14991686
1587,1997,1151,6293,0,-4,-6,57,63,0,0.16253044
1588,1997,1689,6293,0,-8,-17,56,73,0,0.10846184
1589,1997,2721,6293,0,-15,-8,74,82,0,0.09966869
1590,1997,4608,6293,0,-5,-23,74,97,0,0.10474241
1591,1997,8587,6676,0,5,13,80,67,1,0.1252033
1592,1997,6092,6744,0,11,4,59,55,1,0.14536533
1593,1997,8451,6876,0,9,10,75,65,1,0.13049385
1594,1997,1151,7145,0,7,3,55,52,1,0.15994893
1595,1997,300,7179,0,6,4,96,92,1,0.17507727
1596,1997,1392,7179,0,-4,-6,65,71,0,0.12276117
1597,1997,2352,7179,0,8,-11,87,98,0,0.14014931
1598,1997,4885,7179,0,3,-22,59,81,0,0.12806904
1599,1997,4161,7213,0,7,14,75,61,1,0.19941115
1600,1997,7301,7213,0,-1,-7,76,83,0,0.14022174
1601,1997,7213,7301,0,1,7,83,76,1,0.13768587
1602,1997,300,8105,0,9,8,65,57,1,0.14999004
1603,1997,1824,8139,0,-13,13,78,65,1,0.1103269
1604,1997,776,8451,0,-1,-4,77,81,0,0.17766258
1605,1997,4276,8451,0,3,15,83,68,1,0.15065718
1606,1997,6876,8451,0,-9,-10,65,75,0,0.13709179
1607,1997,10344,8519,0,11,22,68,46,1,0.15766534
1608,1997,6676,8587,0,-5,-13,67,80,0,0.16111045
1609,1997,9777,8587,0,4,5,82,77,1,0.13976021
1610,1997,10344,8587,0,3,-6,66,72,0,0.18025859
1611,1997,5292,8758,0,8,19,76,57,1,0.14645827
1612,1997,5326,8758,0,1,-22,40,62,0,0.18203479
1613,1997,1824,8894,0,-5,-1,81,82,0,0.1323983
1614,1997,4608,8894,0,4,15,78,63,1,0.13247737
1615,1997,10676,8894,0,3,-13,58,71,0,0.15314832
1616,1997,5292,8962,0,15,32,78,46,1,0.14620848
1617,1997,810,9179,0,-7,-29,52,81,0,0.11421734
1618,1997,1528,9179,0,1,6,65,59,1,0.1626591
1619,1997,1324,9414,0,-13,-34,75,109,0,0.11444934
1620,1997,3966,9414,0,-4,-1,73,74,0,0.14500315
1621,1997,5292,9414,0,1,8,80,72,1,0.13258694
1622,1997,10798,9414,0,-5,-13,83,96,0,0.12803146
1623,1997,3757,9675,0,5,13,90,77,1,0.123370364
1624,1997,1358,9777,0,-5,-19,58,77,0,0.19007999
1625,1997,4276,9777,0,1,13,72,59,1,0.14673267
1626,1997,5862,9777,0,-13,-14,61,75,0,0.14566353
1627,1997,8587,9777,0,-4,-5,77,82,0,0.13394512
1628,1997,776,9930,0,7,7,73,66,1,0.17782941
1629,1997,10798,9964,0,3,12,80,68,1,0.1552509
1630,1997,1151,10032,0,-1,7,75,68,1,0.17484981
1631,1997,4526,10032,0,-9,-10,91,101,0,0.14219059
1632,1997,3932,10066,0,1,13,73,60,1,0.11739836
1633,1997,8519,10344,0,-11,-22,46,68,0,0.17254277
1634,1997,8587,10344,0,-3,6,72,66,1,0.11736311
1635,1997,8894,10676,0,-3,13,71,58,1,0.11608264
1636,1997,9414,10798,0,5,13,96,83,1,0.17961904
1637,1997,9964,10798,0,-3,-12,68,80,0,0.11314078
1638,1998,3792,301,0,-8,-33,49,82,0,0.16101348
1639,1998,4954,301,0,-3,-8,79,87,0,0.16114566
1640,1998,6227,301,0,-15,-39,60,99,0,0.12798432
1641,1998,9778,301,0,-2,25,76,51,1,0.13002473
1642,1998,5991,423,0,-5,-9,65,74,0,0.15516779
1643,1998,9778,423,0,3,6,75,69,1,0.13956003
1644,1998,6093,1026,0,9,17,79,62,1,0.17926171
1645,1998,3724,1359,0,-1,-15,62,77,0,0.17721507
1646,1998,6294,1359,0,7,10,93,83,1,0.19051757
1647,1998,6419,1461,0,-13,-3,62,65,0,0.13321245
1648,1998,10481,1461,0,-8,1,75,74,1,0.1385698
1649,1998,10271,1529,0,-5,3,75,72,1,0.18099126
1650,1998,8588,1622,0,11,10,67,57,1,0.15435395
1651,1998,2688,1792,0,-13,-8,85,93,0,0.16070496
1652,1998,3831,1792,0,-5,-10,68,78,0,0.12457368
1653,1998,6294,1792,0,1,11,75,64,1,0.17950615
1654,1998,10379,1792,0,-9,-1,74,75,0,0.10071072
1655,1998,5225,2061,0,11,19,80,61,1,0.15620764
1656,1998,7214,2129,0,13,39,95,56,1,0.17239794
1657,1998,7214,2251,0,8,15,80,65,1,0.15541942
1658,1998,8418,2251,0,3,-2,64,66,0,0.1394477
1659,1998,4277,2353,0,-1,2,86,84,1,0.12405989
1660,1998,6711,2353,0,-7,-6,73,79,0,0.10403641
1661,1998,7268,2353,0,-15,-36,63,99,0,0.15010466
1662,1998,8675,2353,0,-4,-13,67,80,0,0.14646228
1663,1998,5259,2489,0,9,12,83,71,1,0.17542486
1664,1998,1792,2688,0,13,8,93,85,1,0.180217
1665,1998,8725,2891,0,7,-9,87,96,0,0.19448887
1666,1998,9931,2891,0,-1,6,83,77,1,0.12727082
1667,1998,6711,3027,0,1,15,74,59,1,0.1245561
1668,1998,1359,3724,0,1,15,77,62,1,0.15107228
1669,1998,4954,3758,0,1,6,67,61,1,0.18572874
1670,1998,8106,3758,0,-7,-13,51,64,0,0.1755955
1671,1998,301,3792,0,8,33,82,49,1,0.1602882
1672,1998,8793,3792,0,1,-1,81,82,0,0.15596718
1673,1998,1792,3831,0,5,10,78,68,1,0.1950109
1674,1998,6677,3831,0,-3,-7,87,94,0,0.116380684
1675,1998,8675,3899,0,7,2,63,61,1,0.15795368
1676,1998,7101,4162,0,-15,-58,52,110,0,0.08470795
1677,1998,7302,4162,0,-7,5,80,75,1,0.12770201
1678,1998,2353,4277,0,1,-2,84,86,0,0.19125503
1679,1998,7506,4277,0,-13,-15,67,82,0,0.17664531
1680,1998,8486,4277,0,-8,-27,61,88,0,0.17829809
1681,1998,8588,4277,0,-1,-1,85,86,0,0.16004914
1682,1998,9415,4277,0,-4,-26,68,94,0,0.12782767
1683,1998,9778,4277,0,-1,-9,69,78,0,0.14175497
1684,1998,301,4954,0,3,8,87,79,1,0.16023408
1685,1998,3758,4954,0,-1,-6,61,67,0,0.10019459
1686,1998,9812,4954,0,-9,-14,68,82,0,0.15830517
1687,1998,8486,4988,0,-3,5,51,46,1,0.16437164
1688,1998,9415,5157,0,5,3,65,62,1,0.13164265
1689,1998,2061,5225,0,-11,-19,61,80,0,0.12875535
1690,1998,9415,5225,0,-3,3,85,82,1,0.124602005
1691,1998,2489,5259,0,-9,-12,71,83,0,0.11607182
1692,1998,6294,5259,0,3,15,73,58,1,0.19085328
1693,1998,7146,5259,0,-1,-7,56,63,0,0.13856454
1694,1998,9931,5327,0,-9,1,70,69,1,0.12203829
1695,1998,7302,5762,0,1,23,97,74,1,0.11744611
1696,1998,6294,5863,0,15,36,88,52,1,0.21247545
1697,1998,423,5991,0,5,9,74,65,1,0.14329779
1698,1998,1026,6093,0,-9,-17,62,79,0,0.12886725
1699,1998,8675,6093,0,-1,10,56,46,1,0.15139373
1700,1998,301,6227,0,15,39,99,60,1,0.17381196
1701,1998,1359,6294,0,-7,-10,83,93,0,0.14562559
1702,1998,1792,6294,0,-1,-11,64,75,0,0.17251886
1703,1998,5259,6294,0,-3,-15,58,73,0,0.14480567
1704,1998,5863,6294,0,-15,-36,52,88,0,0.09199771
1705,1998,9778,6294,0,-2,6,65,59,1,0.11825371
1706,1998,1461,6419,0,13,3,65,62,1,0.18853043
1707,1998,3831,6677,0,3,7,94,87,1,0.15676872
1708,1998,2353,6711,0,7,6,79,73,1,0.19945362
1709,1998,3027,6711,0,-1,-15,59,74,0,0.14933822
1710,1998,4162,7101,0,15,58,110,52,1,0.17124695
1711,1998,5259,7146,0,1,7,63,56,1,0.16621524
1712,1998,9642,7146,0,-7,-12,57,69,0,0.12285016
1713,1998,2129,7214,0,-13,-39,56,95,0,0.12947841
1714,1998,2251,7214,0,-8,-15,65,80,0,0.17094517
1715,1998,8588,7214,0,-1,8,67,59,1,0.14871354
1716,1998,2353,7268,0,15,36,99,63,1,0.18059105
1717,1998,4162,7302,0,7,-5,75,80,0,0.15364309
1718,1998,5762,7302,0,-1,-23,74,97,0,0.17869116
1719,1998,8588,7302,0,5,2,79,77,1,0.16583315
1720,1998,9931,7302,0,-5,-6,68,74,0,0.122433946
1721,1998,8140,7370,0,11,-1,61,62,0,0.13597903
1722,1998,10379,7370,0,3,15,81,66,1,0.12954108
1723,1998,4277,7506,0,13,15,82,67,1,0.13004182
1724,1998,9778,7739,0,11,17,85,68,1,0.13177775
1725,1998,3758,8106,0,7,13,64,51,1,0.10434362
1726,1998,7370,8140,0,-11,1,62,61,1,0.13173294
1727,1998,2251,8418,0,-3,2,66,64,1,0.17748478
1728,1998,4277,8486,0,8,27,88,61,1,0.1293651
1729,1998,4988,8486,0,3,-5,46,51,0,0.16337778
1730,1998,1622,8588,0,-11,-10,57,67,0,0.15074651
1731,1998,4277,8588,0,1,1,86,85,1,0.13683711
1732,1998,7214,8588,0,1,-8,59,67,0,0.16452214
1733,1998,7302,8588,0,-5,-2,77,79,0,0.12271081
1734,1998,10271,8588,0,-8,-18,65,83,0,0.17678194
1735,1998,2353,8675,0,4,13,80,67,1,0.18208241
1736,1998,3899,8675,0,-7,-2,61,63,0,0.15401685
1737,1998,6093,8675,0,1,-10,46,56,0,0.17003828
1738,1998,2891,8725,0,-7,9,96,87,1,0.101145074
1739,1998,10481,8759,0,-3,30,82,52,1,0.15309842
1740,1998,3792,8793,0,-1,1,82,81,1,0.16278273
1741,1998,4277,9415,0,4,26,94,68,1,0.15003015
1742,1998,5157,9415,0,-5,-3,62,65,0,0.1407128
1743,1998,5225,9415,0,3,-3,82,85,0,0.1579082
1744,1998,7146,9642,0,7,12,69,57,1,0.15632033
1745,1998,301,9778,0,2,-25,51,76,0,0.17297651
1746,1998,423,9778,0,-3,-6,69,75,0,0.14968838
1747,1998,4277,9778,0,1,9,78,69,1,0.14432763
1748,1998,6294,9778,0,2,-6,59,65,0,0.20172496
1749,1998,7739,9778,0,-11,-17,68,85,0,0.16869508
1750,1998,10481,9778,0,-7,-3,62,65,0,0.15934072
1751,1998,4954,9812,0,9,14,82,68,1,0.16193545
1752,1998,2891,9931,0,1,-6,77,83,0,0.12866741
1753,1998,5327,9931,0,9,-1,69,70,0,0.14144686
1754,1998,7302,9931,0,5,6,74,68,1,0.14048055
1755,1998,1529,10271,0,5,-3,72,75,0,0.1334133
1756,1998,8588,10271,0,8,18,83,65,1,0.14369377
1757,1998,1792,10379,0,9,1,75,74,1,0.20478156
1758,1998,7370,10379,0,-3,-15,66,81,0,0.13436894
1759,1998,10799,10379,0,5,-1,68,69,0,0.182039
1760,1998,1461,10481,0,8,-1,74,75,0,0.18633686
1761,1998,8759,10481,0,3,-30,52,82,0,0.1508535
1762,1998,9778,10481,0,7,3,65,62,1,0.13560788
1763,1998,10379,10799,0,-5,1,69,68,1,0.11002265
1764,1999,8589,193,0,13,12,69,57,1,0.14366297
1765,1999,6678,302,0,-9,1,61,60,1,0.11350253
1766,1999,3934,424,0,-1,10,82,72,1,0.10139154
1767,1999,8039,424,0,-9,-14,80,94,0,0.12540597
1768,1999,9779,458,0,13,22,80,58,1,0.19943619
1769,1999,6643,527,0,-3,8,72,64,1,0.10914716
1770,1999,6712,527,0,-8,-7,74,81,0,0.088768035
1771,1999,10644,527,0,-15,-39,41,80,0,0.13749714
1772,1999,6678,1360,0,-8,13,85,72,1,0.13780567
1773,1999,7303,1360,0,-7,-11,70,81,0,0.15271099
1774,1999,3112,1462,0,-11,-24,48,72,0,0.119438194
1775,1999,8760,1462,0,-3,10,64,54,1,0.14590819
1776,1999,9181,1623,0,-1,9,62,53,1,0.12307357
1777,1999,2354,1793,0,0,-3,74,77,0,0.14401737
1778,1999,3282,1793,0,-9,-5,62,67,0,0.15275434
1779,1999,3934,1793,0,-4,-10,68,78,0,0.100954846
1780,1999,6094,1793,0,-8,-22,56,78,0,0.1644035
1781,1999,6643,1793,0,-3,-6,58,64,0,0.12135128
1782,1999,9745,1793,0,-15,-25,66,91,0,0.096818715
1783,1999,4610,1894,0,3,-4,58,62,0,0.11129391
1784,1999,4955,1894,0,8,12,75,63,1,0.1467227
1785,1999,8794,2130,0,9,10,62,52,1,0.14405599
1786,1999,6643,2252,0,8,31,75,44,1,0.13305606
1787,1999,9416,2252,0,7,-3,53,56,0,0.16366878
1788,1999,1793,2354,0,0,3,77,74,1,0.15954803
1789,1999,2827,2354,0,-15,-41,58,99,0,0.10974008
1790,1999,5260,2354,0,0,-6,62,68,0,0.13580924
1791,1999,5459,2354,0,-11,-17,61,78,0,0.17177436
1792,1999,8760,2354,0,-5,-21,64,85,0,0.1515506
1793,1999,9181,2354,0,-8,-41,56,97,0,0.13054143
1794,1999,4163,2655,0,5,21,95,74,1,0.14671136
1795,1999,3282,2793,0,-4,1,73,72,1,0.16609102
1796,1999,6912,2793,0,-5,-14,61,75,0,0.14431283
1797,1999,10448,2793,0,-8,-8,74,82,0,0.1590366
1798,1999,2354,2827,0,15,41,99,58,1,0.16441117
1799,1999,3832,3028,0,5,20,108,88,1,0.13036516
1800,1999,1462,3112,0,11,24,72,48,1,0.17191051
1801,1999,1793,3282,0,9,5,67,62,1,0.1559707
1802,1999,2793,3282,0,4,-1,72,73,0,0.12339841
1803,1999,5294,3282,0,3,-12,63,75,0,0.12850104
1804,1999,8589,3282,0,8,-8,74,82,0,0.14613935
1805,1999,3028,3832,0,-5,-20,88,108,0,0.18171936
1806,1999,8419,3832,0,3,25,86,61,1,0.13321838
1807,1999,424,3934,0,1,-10,72,82,0,0.17611341
1808,1999,1793,3934,0,4,10,78,68,1,0.17717993
1809,1999,9283,3934,0,-7,-13,64,77,0,0.13225272
1810,1999,2655,4163,0,-5,-21,74,95,0,0.17199826
1811,1999,4278,4163,0,3,4,92,88,1,0.17869905
1812,1999,8760,4244,0,5,7,61,54,1,0.1490819
1813,1999,4163,4278,0,-3,-4,88,92,0,0.14396773
1814,1999,5192,4278,0,-7,-15,43,58,0,0.16210622
1815,1999,5260,4278,0,2,7,73,66,1,0.1218868
1816,1999,6128,4278,0,-11,-22,60,82,0,0.09956576
1817,1999,5158,4346,0,13,21,75,54,1,0.12118823
1818,1999,1894,4610,0,-3,4,62,58,1,0.15582168
1819,1999,1894,4955,0,-8,-12,63,75,0,0.14131542
1820,1999,8419,4955,0,-1,14,76,62,1,0.13330978
1821,1999,9932,4955,0,-13,-22,60,82,0,0.17291431
1822,1999,4346,5158,0,-13,-21,54,75,0,0.17504795
1823,1999,7215,5158,0,-8,10,73,63,1,0.15675275
1824,1999,4278,5192,0,7,15,58,43,1,0.17127228
1825,1999,9779,5192,0,8,-8,58,66,0,0.17461692
1826,1999,10380,5192,0,3,-1,58,59,0,0.14236471
1827,1999,2354,5260,0,0,6,68,62,1,0.15373719
1828,1999,4278,5260,0,-2,-7,66,73,0,0.18774006
1829,1999,5328,5260,0,-8,-8,66,74,0,0.10090464
1830,1999,5695,5260,0,-15,-23,53,76,0,0.1528871
1831,1999,6678,5260,0,-12,-8,46,54,0,0.12820509
1832,1999,3282,5294,0,-3,12,75,63,1,0.16400175
1833,1999,5260,5328,0,8,8,74,66,1,0.15744145
1834,1999,10034,5328,0,1,-2,70,72,0,0.12919702
1835,1999,6094,5396,0,-1,2,61,59,1,0.17008871
1836,1999,2354,5459,0,11,17,78,61,1,0.13901131
1837,1999,8794,5459,0,8,-30,51,81,0,0.15038867
1838,1999,10678,5459,0,7,-11,32,43,0,0.12903966
1839,1999,5260,5695,0,15,23,76,53,1,0.1361573
1840,1999,6643,5763,0,9,14,72,58,1,0.10970571
1841,1999,1793,6094,0,8,22,78,56,1,0.15120095
1842,1999,5396,6094,0,1,-2,59,61,0,0.13731591
1843,1999,4278,6128,0,11,22,82,60,1,0.19687939
1844,1999,10448,6295,0,-11,2,76,74,1,0.1597115
1845,1999,527,6643,0,3,-8,64,72,0,0.19863486
1846,1999,1793,6643,0,3,6,64,58,1,0.16882864
1847,1999,2252,6643,0,-8,-31,44,75,0,0.14024198
1848,1999,5763,6643,0,-9,-14,58,72,0,0.19727072
1849,1999,8419,6643,0,1,-3,74,77,0,0.14024885
1850,1999,302,6678,0,9,-1,60,61,0,0.1821715
1851,1999,1360,6678,0,8,-13,72,85,0,0.122815765
1852,1999,5260,6678,0,12,8,54,46,1,0.14626332
1853,1999,527,6712,0,8,7,81,74,1,0.20697907
1854,1999,8676,6712,0,1,-8,61,69,0,0.18566166
1855,1999,2793,6912,0,5,14,75,61,1,0.13231546
1856,1999,5158,7215,0,8,-10,63,73,0,0.12867919
1857,1999,8760,7215,0,4,22,77,55,1,0.1515033
1858,1999,8896,7215,0,3,-4,54,58,0,0.14971618
1859,1999,1360,7303,0,7,11,81,70,1,0.1167128
1860,1999,8419,7639,0,11,26,69,43,1,0.12767898
1861,1999,424,8039,0,9,14,94,80,1,0.16628073
1862,1999,3832,8419,0,-3,-25,61,86,0,0.15022382
1863,1999,4955,8419,0,1,-14,62,76,0,0.1500006
1864,1999,6643,8419,0,-1,3,77,74,1,0.13305324
1865,1999,7639,8419,0,-11,-26,43,69,0,0.16375273
1866,1999,193,8589,0,-13,-12,57,69,0,0.16282783
1867,1999,3282,8589,0,-8,8,82,74,1,0.15677977
1868,1999,6712,8676,0,-1,8,69,61,1,0.09749642
1869,1999,1462,8760,0,3,-10,54,64,0,0.1610724
1870,1999,2354,8760,0,5,21,85,64,1,0.1472919
1871,1999,4244,8760,0,-5,-7,54,61,0,0.1533212
1872,1999,7215,8760,0,-4,-22,55,77,0,0.14740744
1873,1999,2130,8794,0,-9,-10,52,62,0,0.18258229
1874,1999,5459,8794,0,-8,30,81,51,1,0.16711593
1875,1999,7215,8896,0,-3,4,58,54,1,0.14813918
1876,1999,1623,9181,0,1,-9,53,62,0,0.1741329
1877,1999,2354,9181,0,8,41,97,56,1,0.15589407
1878,1999,3934,9283,0,7,13,77,64,1,0.11935024
1879,1999,2252,9416,0,-7,3,56,53,1,0.12770763
1880,1999,1793,9745,0,15,25,91,66,1,0.17887346
1881,1999,458,9779,0,-13,-22,58,80,0,0.100120425
1882,1999,5192,9779,0,-8,8,66,58,1,0.16073675
1883,1999,4955,9932,0,13,22,82,60,1,0.13378458
1884,1999,5328,10034,0,-1,2,72,70,1,0.11246929
1885,1999,5192,10380,0,-3,1,59,58,1,0.17394237
1886,1999,2793,10448,0,8,8,82,74,1,0.12628682
1887,1999,6295,10448,0,11,-2,74,76,0,0.12463855
1888,1999,527,10644,0,15,39,80,41,1,0.187027
1889,1999,5459,10678,0,-7,11,43,32,1,0.17585725
1890,2000,6644,269,0,11,26,87,61,1,0.19138859
1891,2000,4039,303,0,-15,-24,47,71,0,0.079281434
1892,2000,10679,303,0,-7,7,66,59,1,0.13605213
1893,2000,5159,425,0,5,4,75,71,1,0.16704586
1894,2000,1895,528,0,-3,-3,69,72,0,0.16778712
1895,2000,3969,528,0,5,19,79,60,1,0.16271514
1896,2000,9417,603,0,5,8,65,57,1,0.113126926
1897,2000,2794,1028,0,7,1,69,68,1,0.1695691
1898,2000,3969,1293,0,13,10,88,78,1,0.151676
1899,2000,9182,1463,0,-5,8,69,61,1,0.13986805
1900,2000,9610,1463,0,-13,-17,47,64,0,0.13572417
1901,2000,8795,1794,0,1,14,65,51,1,0.16612093
1902,2000,9814,1794,0,-7,-8,67,75,0,0.14100373
1903,2000,528,1895,0,3,3,72,69,1,0.13569826
1904,2000,7216,2097,0,5,1,62,61,1,0.13851783
1905,2000,4164,2219,0,1,4,81,77,1,0.11752303
1906,2000,2794,2355,0,-4,9,87,78,1,0.16931522
1907,2000,4164,2355,0,-7,-5,64,69,0,0.12209564
1908,2000,4381,2355,0,-15,-27,55,82,0,0.14419895
1909,2000,1028,2794,0,-7,-1,68,69,0,0.13540593
1910,2000,2355,2794,0,4,-9,78,87,0,0.13602601
1911,2000,3760,2794,0,1,-17,76,93,0,0.13371521
1912,2000,5261,2794,0,4,13,89,76,1,0.17212252
1913,2000,6296,2794,0,-3,-12,59,71,0,0.13974121
1914,2000,6713,2794,0,2,-12,65,77,0,0.11165561
1915,2000,10679,2961,0,1,10,66,56,1,0.15268643
1916,2000,4611,3283,0,3,-11,66,77,0,0.113550395
1917,2000,7216,3283,0,4,9,75,66,1,0.13471994
1918,2000,8420,3283,0,8,-6,76,82,0,0.14245655
1919,2000,6713,3506,0,11,20,86,66,1,0.124596044
1920,2000,2794,3760,0,-1,17,93,76,1,0.17026137
1921,2000,6913,3760,0,-9,-10,58,68,0,0.14682236
1922,2000,6981,3833,0,-5,20,77,57,1,0.12566428
1923,2000,8897,3867,0,7,16,77,61,1,0.16363053
1924,2000,4956,3901,0,11,15,74,59,1,0.15513977
1925,2000,528,3969,0,-5,-19,60,79,0,0.13777497
1926,2000,1293,3969,0,-13,-10,78,88,0,0.16473594
1927,2000,5261,3969,0,1,11,75,64,1,0.17501695
1928,2000,9417,3969,0,-4,-24,56,80,0,0.09818589
1929,2000,303,4039,0,15,24,71,47,1,0.21738702
1930,2000,2219,4164,0,-1,-4,77,81,0,0.16652773
1931,2000,2355,4164,0,7,5,69,64,1,0.15536001
1932,2000,8318,4279,0,-7,-5,80,85,0,0.14361292
1933,2000,8677,4279,0,1,2,52,50,1,0.15622863
1934,2000,8761,4347,0,13,26,73,47,1,0.15921645
1935,2000,2355,4381,0,15,27,82,55,1,0.14630984
1936,2000,3283,4611,0,-3,11,77,66,1,0.1467064
1937,2000,7930,4747,0,-9,-3,61,64,0,0.18688625
1938,2000,8897,4747,0,-1,-5,67,72,0,0.16803598
1939,2000,10679,4747,0,-4,13,61,48,1,0.16224276
1940,2000,3901,4956,0,-11,-15,59,74,0,0.16674623
1941,2000,9417,4956,0,-3,35,105,70,1,0.0960771
1942,2000,425,5159,0,-5,-4,71,75,0,0.14596233
1943,2000,6644,5159,0,3,-13,62,75,0,0.1680621
1944,2000,9182,5159,0,-1,9,80,71,1,0.12881331
1945,2000,2794,5261,0,-4,-13,76,89,0,0.15453555
1946,2000,3969,5261,0,-1,-11,64,75,0,0.14746645
1947,2000,8677,5261,0,-3,-17,58,75,0,0.13854168
1948,2000,9780,5261,0,-7,-12,61,73,0,0.11239758
1949,2000,9933,5261,0,-15,-27,38,65,0,0.14961705
1950,2000,10679,5261,0,-7,-12,41,53,0,0.14316124
1951,2000,6296,5397,0,1,14,84,70,1,0.16385557
1952,2000,2794,6296,0,3,12,71,59,1,0.16779403
1953,2000,5397,6296,0,-1,-14,70,84,0,0.108899355
1954,2000,8590,6296,0,7,-7,53,60,0,0.17682247
1955,2000,8795,6296,0,4,-5,69,74,0,0.15977077
1956,2000,9182,6296,0,1,-4,55,59,0,0.13784772
1957,2000,8420,6421,0,13,5,61,56,1,0.14997709
1958,2000,269,6644,0,-11,-26,61,87,0,0.101026654
1959,2000,5159,6644,0,-3,13,75,62,1,0.15799715
1960,2000,7216,6679,0,-3,4,66,62,1,0.13892725
1961,2000,10645,6679,0,-11,-24,50,74,0,0.15297288
1962,2000,2794,6713,0,-2,12,77,65,1,0.17929365
1963,2000,3506,6713,0,-11,-20,66,86,0,0.14768913
1964,2000,6981,6713,0,-8,-8,67,75,0,0.13377653
1965,2000,7974,6713,0,-7,-2,66,68,0,0.15116636
1966,2000,7974,6811,0,-3,1,72,71,1,0.14962941
1967,2000,3760,6913,0,9,10,68,58,1,0.14331229
1968,2000,3833,6981,0,5,-20,57,77,0,0.15010516
1969,2000,6713,6981,0,8,8,75,67,1,0.13029253
1970,2000,2097,7216,0,-5,-1,61,62,0,0.12876295
1971,2000,3283,7216,0,-4,-9,66,75,0,0.13803856
1972,2000,6679,7216,0,3,-4,62,66,0,0.12776299
1973,2000,10679,7216,0,-2,4,64,60,1,0.16488299
1974,2000,8590,7508,0,15,19,84,65,1,0.1696015
1975,2000,8677,7640,0,9,14,79,65,1,0.16134423
1976,2000,4747,7930,0,9,3,64,61,1,0.12008651
1977,2000,6713,7974,0,7,2,68,66,1,0.12317229
1978,2000,6811,7974,0,3,-1,71,72,0,0.126926
1979,2000,8761,7974,0,8,-2,65,67,0,0.15355158
1980,2000,4279,8318,0,7,5,85,80,1,0.14063969
1981,2000,3283,8420,0,-8,6,82,76,1,0.13487081
1982,2000,6421,8420,0,-13,-5,56,61,0,0.11650332
1983,2000,9780,8488,0,1,3,48,45,1,0.13566096
1984,2000,6296,8590,0,-7,7,60,53,1,0.13604453
1985,2000,7508,8590,0,-15,-19,65,84,0,0.15368035
1986,2000,4279,8677,0,-1,-2,50,52,0,0.1354742
1987,2000,5261,8677,0,3,17,75,58,1,0.1786712
1988,2000,7640,8677,0,-9,-14,65,79,0,0.122980334
1989,2000,4347,8761,0,-13,-26,47,73,0,0.124892235
1990,2000,7974,8761,0,-8,2,67,65,1,0.1387276
1991,2000,1794,8795,0,-1,-14,51,65,0,0.12751728
1992,2000,6296,8795,0,-4,5,74,69,1,0.14302634
1993,2000,9451,8795,0,-9,-5,58,63,0,0.17316876
1994,2000,3867,8897,0,-7,-16,61,77,0,0.13856417
1995,2000,4747,8897,0,1,5,72,67,1,0.12780473
1996,2000,1463,9182,0,5,-8,61,69,0,0.14706841
1997,2000,5159,9182,0,1,-9,71,80,0,0.17406751
